Township,Date,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Humidity Avg. (%),Snow Water (mm),Estimated Incoming Rad. Total (MJ/m2)
T028R15W4,2014-09-27,2.24,9.18,0.0,2199.2699999999904,84.97,0.0,8.95
T028R15W4,2014-09-28,1.76,12.36,0.0,2199.2699999999904,81.35,0.0,10.9
T028R15W4,2014-09-29,2.86,17.95,0.1,2199.3699999999903,82.36,0.0,12.82
T028R15W4,2014-09-30,6.46,10.64,3.01,2202.3799999999906,85.31,0.0,6.65
T028R15W4,2014-10-01,0.89,15.29,1.64,2204.0199999999904,71.12,0.0,12.16
T028R15W4,2014-10-02,-4.48,5.15,0.21,2204.2299999999905,69.62,0.0,9.79
T028R15W4,2014-10-03,-6.15,9.34,0.0,2204.2299999999905,63.13,0.0,12.23
T028R15W4,2014-10-04,3.53,18.76,0.0,2204.2299999999905,60.19,0.0,11.94
T028R15W4,2014-10-05,5.96,17.57,0.0,2204.2299999999905,61.25,0.0,10.27
T028R15W4,2014-10-06,5.15,16.96,0.0,2204.2299999999905,56.68,0.0,10.2
T028R15W4,2014-10-07,2.87,13.73,0.0,2204.2299999999905,59.12,0.0,9.62
T028R15W4,2014-10-08,1.88,14.57,0.0,2204.2299999999905,53.54,0.0,10.24
T028R15W4,2014-10-09,-1.03,15.97,0.0,2204.2299999999905,64.27,0.0,11.66
T028R15W4,2014-10-10,0.89,19.0,0.0,2204.2299999999905,69.64,0.0,11.84
T028R15W4,2014-10-11,4.44,16.79,0.92,2205.1499999999905,58.77,0.0,9.62
T028R15W4,2014-10-12,-0.02,15.58,0.0,2205.1499999999905,57.21,0.0,10.64
T028R15W4,2014-10-13,-0.54,16.89,0.0,2205.1499999999905,53.18,0.0,11.06
T028R15W4,2014-10-14,4.91,20.94,0.0,2205.1499999999905,41.72,0.0,10.43
T028R15W4,2014-10-15,2.17,11.48,0.0,2205.1499999999905,78.97,0.0,7.82
T028R15W4,2014-10-16,1.13,11.46,0.0,2205.1499999999905,83.82,0.0,8.09
T028R15W4,2014-10-17,-0.83,14.26,0.1,2205.2499999999905,74.17,0.0,9.62
T028R15W4,2014-10-18,4.59,20.93,0.0,2205.2499999999905,48.48,0.0,9.84
T028R15W4,2014-10-19,0.49,16.92,0.0,2205.2499999999905,61.27,0.0,9.7
T028R15W4,2014-10-20,3.35,23.73,0.0,2205.2499999999905,46.43,0.0,10.62
T028R15W4,2014-10-21,4.14,13.2,0.0,2205.2499999999905,65.58,0.0,6.96
T028R15W4,2014-10-22,0.13,15.23,0.0,2205.2499999999905,62.23,0.0,8.82
T028R15W4,2014-10-23,1.66,18.74,0.0,2205.2499999999905,54.42,0.0,9.22
T028R15W4,2014-10-24,-1.93,10.42,0.0,2205.2499999999905,63.93,0.0,7.7
T028R15W4,2014-10-25,-3.0,9.45,0.0,2205.2499999999905,62.87,0.0,7.6
T028R15W4,2014-10-26,-0.31,6.91,1.03,2206.2799999999907,82.69,0.0,5.69
T028R15W4,2014-10-27,-7.24,0.92,0.1,2206.3799999999906,87.45,0.0,5.94
T028R15W4,2014-10-28,-10.25,4.62,0.1,2206.4799999999905,89.33,0.0,7.88
T028R15W4,2014-10-29,-3.29,6.85,0.0,2206.4799999999905,85.46,0.0,6.39
T028R15W4,2014-10-30,-3.28,1.68,0.41,2206.8899999999903,97.08,0.0,4.39
T028R15W4,2014-10-31,-0.49,10.3,0.1,2206.9899999999902,87.08,0.0,6.36
T028R15W4,2014-11-01,0.19,4.18,5.61,2212.5999999999904,94.3,0.0,3.8
T028R15W4,2014-11-02,-1.46,1.14,7.96,2220.5599999999904,98.12,9.45,3.02
T028R15W4,2014-11-03,-6.28,2.49,0.1,2220.6599999999903,86.97,9.48,5.44
T028R15W4,2014-11-04,-5.11,5.12,1.22,2221.87999999999,88.09,10.85,5.77
T028R15W4,2014-11-05,-1.92,7.18,0.0,2221.87999999999,75.07,10.75,5.34
T028R15W4,2014-11-06,-1.37,11.08,0.0,2221.87999999999,81.51,3.71,6.14
T028R15W4,2014-11-07,-4.16,5.73,0.41,2222.28999999999,84.28,1.09,5.38
T028R15W4,2014-11-08,-7.43,9.08,0.1,2222.38999999999,87.8,0.0,6.83
T028R15W4,2014-11-09,-12.62,-7.16,3.67,2226.05999999999,88.21,4.36,3.86
T028R15W4,2014-11-10,-18.8,-11.71,1.02,2227.07999999999,83.71,5.54,4.32
T028R15W4,2014-11-11,-16.88,-13.7,0.0,2227.07999999999,83.35,5.5,2.85
T028R15W4,2014-11-12,-23.42,-12.66,0.2,2227.2799999999897,83.2,5.72,5.15
T028R15W4,2014-11-13,-25.12,-14.11,0.1,2227.3799999999896,82.62,5.81,5.12
T028R15W4,2014-11-14,-23.81,-14.32,0.1,2227.4799999999896,84.23,5.91,4.67
T028R15W4,2014-11-15,-17.08,-2.16,0.0,2227.4799999999896,78.2,5.86,5.76
T028R15W4,2014-11-16,-16.88,-5.87,0.0,2227.4799999999896,84.66,5.82,4.87
T028R15W4,2014-11-17,-19.44,-2.93,0.0,2227.4799999999896,78.47,5.78,5.87
T028R15W4,2014-11-18,-5.97,2.48,0.2,2227.6799999999894,78.33,5.97,4.13
T028R15W4,2014-11-19,-6.4,-4.32,0.0,2227.6799999999894,92.68,5.92,2.02
T028R15W4,2014-11-20,-8.48,3.0,0.0,2227.6799999999894,88.13,5.87,4.67
T028R15W4,2014-11-21,-3.35,9.55,0.0,2227.6799999999894,72.12,4.03,4.87
T028R15W4,2014-11-22,-4.82,2.16,0.1,2227.7799999999893,90.45,3.28,3.54
T028R15W4,2014-11-23,-9.16,-0.62,0.0,2227.7799999999893,86.08,3.25,3.85
T028R15W4,2014-11-24,-5.14,1.78,0.0,2227.7799999999893,82.95,2.55,3.42
T028R15W4,2014-11-25,-8.61,0.86,0.0,2227.7799999999893,84.75,2.53,3.95
T028R15W4,2014-11-26,-9.54,-5.48,0.0,2227.7799999999893,93.35,2.51,2.55
T028R15W4,2014-11-27,-12.16,-4.24,5.0,2232.7799999999893,93.51,8.48,3.51
T028R15W4,2014-11-28,-23.11,-12.14,1.12,2233.899999999989,84.62,9.81,4.08
T028R15W4,2014-11-29,-27.55,-22.92,0.1,2233.999999999989,77.7,9.92,2.62
T028R15W4,2014-11-30,-26.14,-19.5,0.0,2233.999999999989,74.4,9.91,3.1
T028R15W4,2014-12-01,-25.56,-8.34,0.0,2233.999999999989,70.83,9.89,4.94
T028R15W4,2014-12-02,-17.27,-7.04,0.0,2233.999999999989,72.47,9.87,3.76
T028R15W4,2014-12-03,-16.18,-4.53,0.0,2233.999999999989,68.1,9.84,3.97
T028R15W4,2014-12-04,-12.38,-3.11,0.0,2233.999999999989,76.84,9.82,3.51
T028R15W4,2014-12-05,-14.42,-6.9,0.0,2233.999999999989,91.08,9.79,3.13
T028R15W4,2014-12-06,-12.53,-1.07,0.0,2233.999999999989,93.02,9.77,3.83
T028R15W4,2014-12-07,-8.68,2.27,0.0,2233.999999999989,88.13,9.74,3.71
T028R15W4,2014-12-08,-12.34,-1.73,0.0,2233.999999999989,91.41,9.71,3.62
T028R15W4,2014-12-09,-4.54,7.61,0.0,2233.999999999989,74.38,9.68,3.85
T028R15W4,2014-12-10,1.75,9.36,0.0,2233.999999999989,69.13,9.64,3.03
T028R15W4,2014-12-11,1.79,9.8,0.0,2233.999999999989,70.16,6.34,3.09
T028R15W4,2014-12-12,0.79,10.46,0.0,2233.999999999989,72.51,2.04,3.37
T028R15W4,2014-12-13,-2.15,3.11,1.64,2235.639999999989,92.42,3.97,2.48
T028R15W4,2014-12-14,-11.74,-0.49,0.0,2235.639999999989,84.99,3.95,3.6
T028R15W4,2014-12-15,-13.79,-7.28,0.51,2236.149999999989,92.54,4.54,2.73
T028R15W4,2014-12-16,-8.95,-7.3,1.02,2237.169999999989,93.36,5.75,1.37
T028R15W4,2014-12-17,-14.77,-5.99,0.31,2237.479999999989,92.77,6.1,3.15
T028R15W4,2014-12-18,-14.69,-1.36,0.92,2238.399999999989,92.96,7.19,3.88
T028R15W4,2014-12-19,-12.38,0.1,0.0,2238.399999999989,91.97,7.17,3.75
T028R15W4,2014-12-20,-9.49,1.75,0.0,2238.399999999989,82.29,7.14,3.56
T028R15W4,2014-12-21,-8.88,0.58,0.0,2238.399999999989,90.24,7.12,3.26
T028R15W4,2014-12-22,-6.6,1.16,0.0,2238.399999999989,82.7,7.1,2.96
T028R15W4,2014-12-23,-9.33,0.8,0.0,2238.399999999989,83.58,7.07,3.39
T028R15W4,2014-12-24,-7.59,0.79,0.0,2238.399999999989,81.65,7.05,3.08
T028R15W4,2014-12-25,-12.98,-5.04,0.82,2239.2199999999893,91.91,8.01,3.01
T028R15W4,2014-12-26,-16.63,-4.89,0.2,2239.419999999989,84.85,8.24,3.67
T028R15W4,2014-12-27,-13.37,-1.75,0.0,2239.419999999989,80.68,8.22,3.67
T028R15W4,2014-12-28,-15.14,-10.07,0.1,2239.519999999989,88.7,8.33,2.43
T028R15W4,2014-12-29,-24.93,-14.86,0.2,2239.719999999989,82.56,8.56,3.45
T028R15W4,2014-12-30,-26.99,-4.27,0.0,2239.719999999989,70.31,8.55,5.21
T028R15W4,2014-12-31,-7.04,-1.72,0.0,2239.719999999989,70.18,8.53,2.54
T028R15W4,2015-01-01,-2.9,2.61,0.0,2239.719999999989,87.3,8.5,2.6
T028R15W4,2015-01-02,-20.31,-0.89,0.7,2240.4199999999887,89.05,9.31,4.92
T028R15W4,2015-01-03,-27.28,-19.69,0.4,2240.819999999989,80.53,9.78,3.1
T028R15W4,2015-01-04,-30.24,-21.36,0.0,2240.819999999989,76.85,9.77,3.38
T028R15W4,2015-01-05,-23.73,-16.36,1.09,2241.909999999989,78.6,11.07,3.11
T028R15W4,2015-01-06,-22.75,-15.27,1.49,2243.3999999999887,81.41,12.85,3.16
T028R15W4,2015-01-07,-22.36,-2.55,0.1,2243.4999999999886,86.85,12.95,5.2
T028R15W4,2015-01-08,-24.17,-10.31,0.0,2243.4999999999886,77.62,12.94,4.4
T028R15W4,2015-01-09,-27.43,-7.79,0.1,2243.5999999999885,73.89,13.04,5.29
T028R15W4,2015-01-10,-16.45,-10.11,0.0,2243.5999999999885,79.72,13.02,3.04
T028R15W4,2015-01-11,-21.86,-11.23,0.0,2243.5999999999885,85.21,13.0,3.99
T028R15W4,2015-01-12,-21.29,-7.4,0.0,2243.5999999999885,86.49,12.98,4.61
T028R15W4,2015-01-13,-11.41,0.51,0.0,2243.5999999999885,69.6,12.95,4.33
T028R15W4,2015-01-14,-3.67,4.73,0.0,2243.5999999999885,69.7,12.9,3.68
T028R15W4,2015-01-15,-6.22,3.02,0.0,2243.5999999999885,71.04,12.86,3.92
T028R15W4,2015-01-16,-5.51,4.15,0.4,2243.9999999999886,71.73,13.3,4.06
T028R15W4,2015-01-17,-9.72,0.96,0.0,2243.9999999999886,67.11,13.26,4.33
T028R15W4,2015-01-18,-9.37,3.37,2.09,2246.089999999989,77.48,15.72,4.8
T028R15W4,2015-01-19,-3.62,3.68,0.0,2246.089999999989,72.44,15.67,3.69
T028R15W4,2015-01-20,-8.14,0.25,0.0,2246.089999999989,70.85,15.62,4.02
T028R15W4,2015-01-21,-11.78,3.26,0.0,2246.089999999989,71.73,15.57,5.46
T028R15W4,2015-01-22,-1.17,5.07,0.0,2246.089999999989,70.58,15.51,3.58
T028R15W4,2015-01-23,-3.56,4.61,0.0,2246.089999999989,72.63,15.45,4.16
T028R15W4,2015-01-24,-0.95,5.83,0.2,2246.2899999999886,70.74,15.59,3.85
T028R15W4,2015-01-25,-0.91,10.03,0.1,2246.3899999999885,68.35,15.61,4.97
T028R15W4,2015-01-26,-1.68,10.2,0.0,2246.3899999999885,75.14,12.59,5.27
T028R15W4,2015-01-27,-2.88,8.28,0.0,2246.3899999999885,87.64,10.38,5.19
T028R15W4,2015-01-28,-5.23,2.76,0.0,2246.3899999999885,85.38,9.62,4.47
T028R15W4,2015-01-29,-8.73,-2.73,0.0,2246.3899999999885,93.88,9.59,3.94
T028R15W4,2015-01-30,-9.06,2.02,0.1,2246.4899999999884,85.24,9.64,5.45
T028R15W4,2015-01-31,-23.56,-8.53,2.39,2248.8799999999883,83.85,12.47,6.45
T028R15W4,2015-02-01,-24.29,-11.16,0.0,2248.8799999999883,84.76,12.44,6.14
T028R15W4,2015-02-02,-17.86,-14.92,1.31,2250.1899999999882,86.36,13.98,2.96
T028R15W4,2015-02-03,-23.08,-14.3,0.81,2250.999999999988,83.96,14.91,5.2
T028R15W4,2015-02-04,-26.88,-2.42,0.0,2250.999999999988,76.61,14.87,8.84
T028R15W4,2015-02-05,-16.19,-7.68,0.61,2251.6099999999883,86.33,15.54,5.31
T028R15W4,2015-02-06,-16.08,-12.65,0.0,2251.6099999999883,87.71,15.5,3.43
T028R15W4,2015-02-07,-17.26,-11.09,0.0,2251.6099999999883,87.38,15.45,4.69
T028R15W4,2015-02-08,-19.82,-11.49,0.0,2251.6099999999883,84.53,15.4,5.54
T028R15W4,2015-02-09,-20.16,-14.45,1.01,2252.6199999999885,85.71,16.57,4.67
T028R15W4,2015-02-10,-18.3,-11.3,0.0,2252.6199999999885,82.34,16.52,5.27
T028R15W4,2015-02-11,-14.99,-11.4,0.0,2252.6199999999885,86.87,16.46,3.84
T028R15W4,2015-02-12,-12.26,6.46,0.0,2252.6199999999885,78.8,16.36,8.92
T028R15W4,2015-02-13,-6.88,7.8,0.1,2252.7199999999884,78.66,16.37,8.04
T028R15W4,2015-02-14,-10.14,2.04,0.0,2252.7199999999884,85.47,16.27,7.46
T028R15W4,2015-02-15,-3.34,2.72,0.0,2252.7199999999884,69.78,16.15,5.35
T028R15W4,2015-02-16,-10.84,0.0,0.0,2252.7199999999884,82.48,16.06,7.29
T028R15W4,2015-02-17,-14.18,-7.36,0.2,2252.9199999999882,89.45,16.22,5.89
T028R15W4,2015-02-18,-8.09,4.72,0.0,2252.9199999999882,87.24,15.41,8.21
T028R15W4,2015-02-19,-3.28,6.03,0.1,2253.019999999988,76.92,13.24,7.12
T028R15W4,2015-02-20,-9.63,1.98,0.0,2253.019999999988,84.93,13.19,8.1
T028R15W4,2015-02-21,-22.11,-8.62,1.11,2254.1299999999883,81.91,14.45,8.88
T028R15W4,2015-02-22,-23.03,-6.12,0.0,2254.1299999999883,82.11,14.38,10.11
T028R15W4,2015-02-23,-8.68,6.1,0.0,2254.1299999999883,70.72,12.83,9.62
T028R15W4,2015-02-24,-1.84,8.13,0.0,2254.1299999999883,75.94,8.63,8.04
T028R15W4,2015-02-25,-19.54,-1.46,0.4,2254.5299999999884,82.06,9.01,11.01
T028R15W4,2015-02-26,-22.37,-9.94,0.0,2254.5299999999884,82.78,8.94,9.28
T028R15W4,2015-02-27,-16.3,-9.22,0.0,2254.5299999999884,83.29,8.85,7.12
T028R15W4,2015-02-28,-17.36,-4.96,0.0,2254.5299999999884,78.59,8.75,9.59
T028R15W4,2015-03-01,-13.85,-1.77,0.0,2254.5299999999884,78.19,8.63,9.62
T028R15W4,2015-03-02,-15.64,-2.25,0.1,2254.6299999999883,75.67,8.64,10.3
T028R15W4,2015-03-03,-20.71,-11.09,0.0,2254.6299999999883,64.88,8.59,8.87
T028R15W4,2015-03-04,-22.51,-4.39,0.1,2254.729999999988,67.03,8.62,12.37
T028R15W4,2015-03-05,-8.36,6.47,0.0,2254.729999999988,56.76,4.46,11.37
T028R15W4,2015-03-06,-1.48,7.65,0.0,2254.729999999988,62.19,0.0,9.07
T028R15W4,2015-03-07,-3.42,5.57,0.0,2254.729999999988,66.23,0.0,9.14
T028R15W4,2015-03-08,-3.9,9.58,0.0,2254.729999999988,61.38,0.0,11.37
T028R15W4,2015-03-09,-0.36,13.3,0.0,2254.729999999988,66.47,0.0,11.62
T028R15W4,2015-03-10,-2.32,9.31,0.0,2254.729999999988,82.11,0.0,10.89
T028R15W4,2015-03-11,-1.74,14.06,0.0,2254.729999999988,79.86,0.0,12.88
T028R15W4,2015-03-12,-2.91,14.44,0.0,2254.729999999988,73.39,0.0,13.7
T028R15W4,2015-03-13,-0.09,14.15,0.0,2254.729999999988,57.05,0.0,12.6
T028R15W4,2015-03-14,0.27,15.29,0.0,2254.729999999988,53.96,0.0,13.13
T028R15W4,2015-03-15,-2.6,8.5,2.12,2256.849999999988,69.94,0.0,11.45
T028R15W4,2015-03-16,-5.24,3.08,0.1,2256.949999999988,83.95,0.0,10.06
T028R15W4,2015-03-17,-6.02,5.39,0.0,2256.949999999988,82.12,0.0,11.95
T028R15W4,2015-03-18,-3.6,8.42,0.0,2256.949999999988,81.64,0.0,12.43
T028R15W4,2015-03-19,-2.48,12.45,0.3,2257.249999999988,61.18,0.0,14.05
T028R15W4,2015-03-20,-4.43,0.53,0.3,2257.5499999999884,95.43,0.0,8.21
T028R15W4,2015-03-21,-4.29,-0.72,1.11,2258.6599999999885,96.89,1.11,7.06
T028R15W4,2015-03-22,-7.8,-1.77,0.2,2258.8599999999883,88.01,1.14,9.3
T028R15W4,2015-03-23,-8.19,-3.21,3.12,2261.979999999988,92.92,4.69,8.56
T028R15W4,2015-03-24,-8.45,-1.1,0.0,2261.979999999988,89.14,4.48,10.54
T028R15W4,2015-03-25,-10.55,9.9,0.1,2262.079999999988,73.34,0.0,17.81
T028R15W4,2015-03-26,-3.01,14.87,0.0,2262.079999999988,62.23,0.0,16.86
T028R15W4,2015-03-27,1.7,18.9,0.0,2262.079999999988,56.5,0.0,16.75
T028R15W4,2015-03-28,-0.21,11.05,0.2,2262.279999999988,72.08,0.0,13.72
T028R15W4,2015-03-29,-2.36,17.15,0.0,2262.279999999988,57.86,0.0,18.28
T028R15W4,2015-03-30,-1.15,14.83,0.0,2262.279999999988,55.16,0.0,16.74
T028R15W4,2015-03-31,-0.53,19.73,0.1,2262.379999999988,52.95,0.0,19.07
T028R15W4,2015-04-01,-3.1,6.98,0.57,2262.949999999988,66.32,0.0,13.61
T028R15W4,2015-04-02,-4.04,6.2,0.38,2263.329999999988,82.24,0.0,13.88
T028R15W4,2015-04-03,-7.03,8.08,0.0,2263.329999999988,70.4,0.0,17.05
T028R15W4,2015-04-04,-4.57,2.62,0.1,2263.429999999988,82.92,0.0,11.9
T028R15W4,2015-04-05,-7.14,4.0,0.0,2263.429999999988,63.44,0.0,14.97
T028R15W4,2015-04-06,-7.83,2.28,2.47,2265.899999999988,76.23,2.73,14.42
T028R15W4,2015-04-07,-3.93,7.22,0.0,2265.899999999988,80.01,0.0,15.3
T028R15W4,2015-04-08,-4.39,12.17,0.0,2265.899999999988,47.2,0.0,18.84
T028R15W4,2015-04-09,-2.37,16.06,0.0,2265.899999999988,36.71,0.0,20.08
T028R15W4,2015-04-10,-4.36,17.02,0.0,2265.899999999988,41.3,0.0,21.86
T028R15W4,2015-04-11,-0.3,14.37,0.0,2265.899999999988,51.68,0.0,18.29
T028R15W4,2015-04-12,-4.29,9.79,0.0,2265.899999999988,41.85,0.0,18.09
T028R15W4,2015-04-13,-6.47,12.19,0.0,2265.899999999988,40.49,0.0,21.03
T028R15W4,2015-04-14,-0.52,14.44,0.0,2265.899999999988,53.89,0.0,19.01
T028R15W4,2015-04-15,-0.92,11.94,0.0,2265.899999999988,34.53,0.0,17.8
T028R15W4,2015-04-16,-2.65,18.67,0.0,2265.899999999988,37.72,0.0,23.12
T028R15W4,2015-04-17,-1.49,20.29,0.0,2265.899999999988,51.45,0.0,23.58
T028R15W4,2015-04-18,-1.29,10.18,0.1,2265.9999999999877,50.65,0.0,17.26
T028R15W4,2015-04-19,-3.31,11.92,0.0,2265.9999999999877,42.73,0.0,20.07
T028R15W4,2015-04-20,-3.02,17.57,0.0,2265.9999999999877,42.15,0.0,23.54
T028R15W4,2015-04-21,-0.65,18.54,0.0,2265.9999999999877,48.64,0.0,22.92
T028R15W4,2015-04-22,2.46,20.68,0.0,2265.9999999999877,46.88,0.0,22.51
T028R15W4,2015-04-23,-2.0,14.13,0.0,2265.9999999999877,53.71,0.0,21.35
T028R15W4,2015-04-24,0.03,12.73,27.76,2293.759999999988,70.78,0.0,19.1
T028R15W4,2015-04-25,-2.12,3.04,1.05,2294.809999999988,95.21,0.0,12.28
T028R15W4,2015-04-26,-2.31,10.47,0.0,2294.809999999988,74.25,0.0,19.46
T028R15W4,2015-04-27,-3.59,18.87,0.0,2294.809999999988,49.46,0.0,26.0
T028R15W4,2015-04-28,1.89,25.9,0.0,2294.809999999988,39.88,0.0,27.07
T028R15W4,2015-04-29,2.83,16.05,0.38,2295.1899999999882,54.77,0.0,20.24
T028R15W4,2015-04-30,0.58,16.48,0.0,2295.1899999999882,49.71,0.0,22.35
T028R15W4,2015-05-01,0.91,19.64,0.0,2295.1899999999882,48.93,0.0,24.43
T028R15W4,2015-05-02,-1.09,11.49,0.0,2295.1899999999882,58.63,0.0,20.15
T028R15W4,2015-05-03,-3.41,12.43,0.0,2295.1899999999882,59.96,0.0,22.76
T028R15W4,2015-05-04,-0.62,19.52,0.0,2295.1899999999882,47.62,0.0,25.84
T028R15W4,2015-05-05,2.11,22.89,0.0,2295.1899999999882,45.18,0.0,26.41
T028R15W4,2015-05-06,-1.67,7.02,0.1,2295.289999999988,72.26,0.0,17.18
T028R15W4,2015-05-07,-4.0,11.67,0.0,2295.289999999988,58.4,0.0,23.22
T028R15W4,2015-05-08,-1.16,10.32,0.1,2295.389999999988,63.32,0.0,19.99
T028R15W4,2015-05-09,-3.95,17.34,0.0,2295.389999999988,53.91,0.0,27.38
T028R15W4,2015-05-10,0.58,14.25,0.0,2295.389999999988,56.64,0.0,22.06
T028R15W4,2015-05-11,-3.49,11.56,0.0,2295.389999999988,42.63,0.0,23.27
T028R15W4,2015-05-12,-2.36,13.88,0.0,2295.389999999988,35.63,0.0,24.3
T028R15W4,2015-05-13,-1.15,13.98,0.0,2295.389999999988,50.16,0.0,23.58
T028R15W4,2015-05-14,0.7,14.88,0.0,2295.389999999988,64.39,0.0,22.94
T028R15W4,2015-05-15,5.08,16.44,0.39,2295.779999999988,69.54,0.0,20.64
T028R15W4,2015-05-16,5.25,14.9,0.49,2296.2699999999877,72.65,0.0,19.11
T028R15W4,2015-05-17,-2.74,11.37,0.0,2296.2699999999877,46.67,0.0,23.21
T028R15W4,2015-05-18,-1.96,15.09,0.0,2296.2699999999877,32.09,0.0,25.63
T028R15W4,2015-05-19,-1.57,17.86,0.0,2296.2699999999877,34.64,0.0,27.48
T028R15W4,2015-05-20,0.63,20.34,0.0,2296.2699999999877,32.56,0.0,27.8
T028R15W4,2015-05-21,2.96,22.6,0.0,2296.2699999999877,33.47,0.0,27.87
T028R15W4,2015-05-22,4.31,24.19,0.0,2296.2699999999877,31.75,0.0,28.14
T028R15W4,2015-05-23,5.15,24.7,0.0,2296.2699999999877,30.62,0.0,28.02
T028R15W4,2015-05-24,6.5,24.43,0.0,2296.2699999999877,38.3,0.0,26.92
T028R15W4,2015-05-25,6.54,24.63,0.0,2296.2699999999877,39.12,0.0,27.14
T028R15W4,2015-05-26,8.81,24.82,0.0,2296.2699999999877,40.78,0.0,25.62
T028R15W4,2015-05-27,9.33,23.71,0.49,2296.7599999999875,59.26,0.0,24.37
T028R15W4,2015-05-28,4.2,14.63,6.51,2303.2699999999877,72.2,0.0,20.82
T028R15W4,2015-05-29,0.81,16.13,0.0,2303.2699999999877,51.74,0.0,25.3
T028R15W4,2015-05-30,5.82,20.35,0.29,2303.5599999999877,55.79,0.0,24.7
T028R15W4,2015-05-31,6.92,25.8,0.0,2303.5599999999877,67.18,0.0,28.24
T028R15W4,2015-06-01,6.58,24.32,0.0,2303.5599999999877,54.39,0.0,27.45
T028R15W4,2015-06-02,8.69,17.08,0.29,2303.8499999999876,79.11,0.0,18.93
T028R15W4,2015-06-03,7.44,18.83,0.29,2304.1399999999876,73.98,0.0,22.1
T028R15W4,2015-06-04,7.79,17.39,0.78,2304.919999999988,83.08,0.0,20.33
T028R15W4,2015-06-05,7.75,23.82,0.0,2304.919999999988,62.47,0.0,26.36
T028R15W4,2015-06-06,8.33,25.75,0.0,2304.919999999988,51.42,0.0,27.49
T028R15W4,2015-06-07,10.62,28.12,0.0,2304.919999999988,41.19,0.0,27.61
T028R15W4,2015-06-08,10.98,32.72,0.0,2304.919999999988,40.11,0.0,30.83
T028R15W4,2015-06-09,8.23,24.46,0.2,2305.1199999999876,47.03,0.0,26.68
T028R15W4,2015-06-10,11.49,23.5,1.27,2306.3899999999876,59.26,0.0,22.98
T028R15W4,2015-06-11,9.71,28.05,2.74,2309.1299999999874,62.1,0.0,28.43
T028R15W4,2015-06-12,5.99,13.6,1.67,2310.7999999999874,79.45,0.0,18.34
T028R15W4,2015-06-13,2.54,15.18,2.25,2313.0499999999874,76.5,0.0,23.66
T028R15W4,2015-06-14,3.27,14.11,0.0,2313.0499999999874,77.78,0.0,21.93
T028R15W4,2015-06-15,1.94,18.15,0.0,2313.0499999999874,61.41,0.0,26.83
T028R15W4,2015-06-16,4.08,25.48,0.2,2313.2499999999873,53.34,0.0,30.84
T028R15W4,2015-06-17,4.81,13.86,0.2,2313.449999999987,79.85,0.0,20.08
T028R15W4,2015-06-18,3.38,20.31,4.02,2317.469999999987,83.65,0.0,27.47
T028R15W4,2015-06-19,7.41,22.67,20.28,2337.7499999999873,80.32,0.0,26.08
T028R15W4,2015-06-20,6.32,21.09,5.19,2342.9399999999873,72.81,0.0,25.66
T028R15W4,2015-06-21,6.33,15.86,1.86,2344.7999999999874,78.77,0.0,20.61
T028R15W4,2015-06-22,5.82,23.91,0.0,2344.7999999999874,57.2,0.0,28.39
T028R15W4,2015-06-23,9.55,23.9,0.78,2345.5799999999876,66.12,0.0,25.27
T028R15W4,2015-06-24,8.14,24.77,0.0,2345.5799999999876,56.71,0.0,27.2
T028R15W4,2015-06-25,11.63,28.55,0.0,2345.5799999999876,48.13,0.0,27.42
T028R15W4,2015-06-26,13.11,28.99,0.0,2345.5799999999876,48.82,0.0,26.54
T028R15W4,2015-06-27,13.5,32.09,0.0,2345.5799999999876,43.43,0.0,28.7
T028R15W4,2015-06-28,14.78,31.94,0.0,2345.5799999999876,47.9,0.0,27.55
T028R15W4,2015-06-29,14.89,22.62,0.0,2345.5799999999876,57.41,0.0,18.47
T028R15W4,2015-06-30,13.91,22.64,0.78,2346.359999999988,68.6,0.0,19.6
T028R15W4,2015-07-01,12.56,23.34,1.82,2348.179999999988,78.31,0.0,21.75
T028R15W4,2015-07-02,11.97,28.76,0.0,2348.179999999988,58.15,0.0,27.1
T028R15W4,2015-07-03,12.38,32.2,0.11,2348.289999999988,51.64,0.0,29.4
T028R15W4,2015-07-04,10.83,24.59,3.1,2351.389999999988,66.67,0.0,24.46
T028R15W4,2015-07-05,7.04,15.55,0.32,2351.709999999988,77.81,0.0,19.2
T028R15W4,2015-07-06,3.18,23.32,0.0,2351.709999999988,61.12,0.0,29.48
T028R15W4,2015-07-07,9.23,20.25,0.11,2351.8199999999883,66.99,0.0,21.76
T028R15W4,2015-07-08,6.06,29.51,0.0,2351.8199999999883,50.54,0.0,31.66
T028R15W4,2015-07-09,13.01,33.93,0.0,2351.8199999999883,42.88,0.0,29.83
T028R15W4,2015-07-10,13.65,35.16,0.0,2351.8199999999883,39.28,0.0,30.18
T028R15W4,2015-07-11,13.8,33.49,0.0,2351.8199999999883,47.1,0.0,28.79
T028R15W4,2015-07-12,14.7,26.2,0.0,2351.8199999999883,70.38,0.0,21.95
T028R15W4,2015-07-13,13.19,24.75,0.0,2351.8199999999883,73.68,0.0,21.93
T028R15W4,2015-07-14,10.01,26.1,0.0,2351.8199999999883,64.96,0.0,25.8
T028R15W4,2015-07-15,9.44,26.79,0.0,2351.8199999999883,55.43,0.0,26.71
